Image Name,Player,ELO,Crc,Result,Opponent,Opponent ELO,Opponent Crc,Tournament,Date,1st Serve %,Aces,Double Faults,Fastest Serve,Avg 1st Serve Speed,Avg 2nd Serve Speed,Winners,Forced Errors,Unforced Errors,Net Points Won %,Break Points Won %,Total Points Won,Short Rallies Won (<5) %,Medium Rallies Won (5-8) %,Long Rallies Won (>8) %,Average Rally Length,Set Points Saved,Match Points Saved,1st Serve Won %,2nd Serve Won %,Return Points Won %,Return Winners,Breaks / Games %,,,,
Mimage11.png,Squeaky,1390,13218912,def.,sid,1301,9456771,Brisbane ATP 250,05/01/2025,69%,5,0,216,196,151,33,11,16,13%,31%,73,56%,56%,50%,7.3,0,0,68%,53%,48%,3,57%,,,,
Mimage11.png,sid,1301,9456771,lost to,squeaky,1390,13218912,Brisbane ATP 250,05/01/2025,73%,5,0,218,186,155,30,11,24,75%,100%,62,44%,44%,50%,7.3,0,1,51%,55%,37%,1,100%,,,,
Mimage11.png,squeaky,1390,13218912,def.,sid,1301,9456771,Brisbane ATP 250,05/01/2025,69%,5,0,216,196,151,33,11,16,13%,31%,73,56%,56%,50%,7.3,0,0,68%,53%,48%,3,57%,,,,
Mimage11.png,sid,1301,9456771,lost to,squeaky,1390,13218912,Brisbane ATP 250,05/01/2025,73%,5,0,218,186,155,30,11,24,75%,100%,62,44%,44%,50%,7.3,0,1,51%,55%,37%,1,100%,,,,
Mimage12.png,Parham_DC,645,7334370,lost to,Filipo,1176,15968142,Auckland ATP 250,08/01/2025,70%,4,2,212,188,152,26,4,10,17%,50%,45,43%,46%,25%,4.6,0,1,50%,31%,40%,6,67%,,,,
Mimage12.png,Filipo,1176,15968142,def.,Parham_DC,645,7334370,Auckland ATP 250,08/01/2025,75%,5,0,207,190,155,39,9,18,58%,75%,62,57%,54%,75%,4.6,0,0,65%,46%,56%,5,100%,,,,
Mimage12.png,FILIPO,1176,15968142,def.,Parham_DC,645,7334370,Auckland ATP 250,08/01/2025,75%,5,0,207,190,155,39,9,18,58%,75%,62,57%,54%,75%,4.6,0,0,65%,46%,56%,5,100%,,,,
Mimage12.png,Parham_DC,645,7334370,lost to,FILIPO,1176,15968142,Auckland ATP 250,08/01/2025,70%,4,2,212,188,152,26,4,10,17%,50%,45,43%,46%,25%,4.6,0,1,50%,31%,40%,6,67%,,,,
Mimage13.png,Rock,421,5370765,def.,JohnMachete,522,15758939,Auckland ATP 250,08/01/2025,73%,1,2,190,177,152,37,5,10,50%,0%,88,54%,56%,42%,3.6,0,0,82%,70%,39%,5,0%,,,,
Mimage13.png,JohnMachete,522,15758939,lost to,Rock,421,5370765,Auckland ATP 250,08/01/2025,70%,20,2,228,192,159,39,10,13,0%,0%,76,46%,44%,58%,3.6,0,1,76%,48%,21%,2,0%,,,,
Mimage13.png,Rock,421,5370765,def.,John Machete,522,15758939,Auckland ATP 250,08/01/2025,73%,1,2,190,177,152,37,5,10,50%,0%,88,54%,56%,42%,3.6,0,0,82%,70%,39%,5,0%,,,,
Mimage13.png,JohnMachete,522,15758939,lost to,Rock,421,5370765,Auckland ATP 250,08/01/2025,70%,20,2,228,192,159,39,10,13,0%,0%,76,46%,44%,58%,3.6,0,1,76%,48%,21%,2,0%,,,,
Mimage14.png,Yukihiro,1098,13367005,def.,Daniil Medvedev,400,8795076,Auckland ATP 250,09/01/2025,72%,13,2,216,193,158,29,1,5,56%,57%,53,61%,82%,33%,3.4,2,1,89%,64%,52%,2,100%,,,,
Mimage14.png,Daniil Medvedev,400,8795076,lost to,Yukihiro,1098,13367005,Auckland ATP 250,09/01/2025,74%,11,2,226,194,189,14,5,4,0%,0%,28,39%,18%,67%,3.4,0,0,52%,45%,18%,0,0%,,,,
Mimage14.png,yukihiro,1098,13367005,def.,Daniil Medvedev,400,8795076,Auckland ATP 250,09/01/2025,72%,13,2,216,193,158,29,1,5,56%,57%,53,61%,82%,33%,3.4,2,1,89%,64%,52%,2,100%,,,,
Mimage14.png,Daniil Medvedev,400,8795076,lost to,yukihiro,1098,13367005,Auckland ATP 250,09/01/2025,74%,11,2,226,194,189,14,5,4,0%,0%,28,39%,18%,67%,3.4,0,0,52%,45%,18%,0,0%,,,,
Mimage15.png,JorgeCas567,1078,8145582,lost to,Brofessor,1234,15968142,Auckland ATP 250,10/01/2025,76%,16,2,250,206,162,21,6,13,29%,0%,53,41%,45%,54%,3.5,2,0,79%,13%,18%,1,0%,,,,
Mimage15.png,Brofessor,1234,15968142,def.,JorgeCas567,1078,8145582,Auckland ATP 250,10/01/2025,67%,25,1,247,196,152,24,8,7,73%,60%,70,59%,55%,46%,3.5,3,0,89%,67%,37%,3,100%,,,,
Mimage15.png,Brofessor,1234,15968142,def.,JorgeCas567,1078,8145582,Auckland ATP 250,10/01/2025,67%,25,1,247,196,152,24,8,7,73%,60%,70,59%,55%,46%,3.5,3,0,89%,67%,37%,3,100%,,,,
Mimage15.png,JorgeCas567,1078,8145582,lost to,Brodhisattva,1234,15968142,Auckland ATP 250,10/01/2025,76%,16,2,250,206,162,21,6,13,29%,0%,53,41%,45%,54%,3.5,2,0,79%,13%,18%,1,0%,,,,
Mimage17.png,Stkst,1615,5094922,def.,mareasdf,1359,8795076,Auckland ATP 250,09/01/2025,82%,5,0,212,185,155,36,4,6,0%,75%,61,54%,63%,50%,4,0,0,76%,78%,40%,2,75%,,,,
Mimage17.png,mareasdf,1359,8795076,lost to,Stkst,1615,5094922,Auckland ATP 250,09/01/2025,60%,8,0,205,188,154,22,8,12,75%,0%,47,46%,37%,50%,4,0,0,66%,52%,24%,0,0%,,,,
Mimage17.png,stkst,1615,5094922,def.,mareasdf,1359,8795076,Auckland ATP 250,09/01/2025,82%,5,0,212,185,155,36,4,6,0%,75%,61,54%,63%,50%,4,0,0,76%,78%,40%,2,75%,,,,
Mimage17.png,mareasdf,1359,8795076,lost to,stkst,1615,5094922,Auckland ATP 250,09/01/2025,60%,8,0,205,188,154,22,8,12,75%,0%,47,46%,37%,50%,4,0,0,66%,52%,24%,0,0%,,,,
Mimage18.png,qoodL,1549,9456771,def.,Chris Jacob,1865,2170479,Auckland ATP 250,09/01/2025,71%,4,0,198,182,150,26,7,9,57%,75%,58,69%,61%,69%,4.8,0,1,72%,80%,62%,1,86%,,,,
Mimage18.png,Chris Jacob,1865,2170479,lost to,qoodL,1549,9456771,Auckland ATP 250,09/01/2025,60%,4,9,219,200,166,11,5,14,57%,50%,29,31%,39%,31%,4.8,1,1,45%,29%,26%,0,100%,,,,
Mimage18.png,qoodL,1549,9456771,def.,Chris Jacob,1865,2170479,Auckland ATP 250,09/01/2025,71%,4,0,198,182,150,26,7,9,57%,75%,58,69%,61%,69%,4.8,0,1,72%,80%,62%,1,86%,,,,
Mimage18.png,Chris Jacob,1865,2170479,lost to,qoodL,1549,9456771,Auckland ATP 250,09/01/2025,60%,4,9,219,200,166,11,5,14,57%,50%,29,31%,39%,31%,4.8,1,1,45%,29%,26%,0,100%,,,,
Mimage19.png,Rock,404,5370765,lost to,qoodL,1566,9456771,Auckland ATP 250,10/01/2025,66%,3,2,206,180,151,4,2,6,0%,0%,17,21%,27%,60%,4.2,0,0,41%,21%,11%,0,0%,,,,
Mimage19.png,qoodL,1566,9456771,def.,Rock,404,5370765,Auckland ATP 250,10/01/2025,78%,11,1,200,185,159,30,3,2,25%,67%,51,79%,73%,40%,4.2,0,0,90%,83%,66%,5,100%,,,,
Mimage19.png,qoodL,1566,9456771,def.,Rock,404,5370765,Auckland ATP 250,10/01/2025,78%,11,1,200,185,159,30,3,2,25%,67%,51,79%,73%,40%,4.2,0,0,90%,83%,66%,5,100%,,,,
Mimage19.png,Rock,404,5370765,lost to,qoodL,1566,9456771,Auckland ATP 250,10/01/2025,66%,3,2,206,180,151,4,2,6,0%,0%,17,21%,27%,60%,4.2,0,0,41%,21%,11%,0,0%,,,,
Mimage21.png,Squeaky,1459,2225459,def.,Brofessor,1222,15968142,Auckland ATP 250,12/01/2025,68%,13,0,218,192,142,34,4,14,26%,43%,66,66%,55%,33%,4.4,0,0,86%,47%,49%,2,75%,,,,
Mimage21.png,Brofessor,1222,15968142,lost to,Squeaky,1459,2225459,Auckland ATP 250,12/01/2025,64%,1,0,246,200,155,28,6,12,76%,0%,46,34%,45%,67%,4.4,0,0,63%,38%,26%,0,0%,,,,
Mimage21.png,Squeaky,1459,2225459,def.,Brodhisattva,1222,15968142,Auckland ATP 250,12/01/2025,68%,13,0,218,192,142,34,4,14,26%,43%,66,66%,55%,33%,4.4,0,0,86%,47%,49%,2,75%,,,,
Mimage21.png,Brofessor,1222,15968142,lost to,Squeaky,1459,2225459,Auckland ATP 250,12/01/2025,64%,1,0,246,200,155,28,6,12,76%,0%,46,34%,45%,67%,4.4,0,0,63%,38%,26%,0,0%,,,,
Mimage22.png,Squeaky,1432,2225459,lost to,qoodL,1594,9456771,Auckland ATP 250,13/01/2025,64%,6,0,216,196,148,28,20,36,30%,22%,77,58%,36%,40%,7.4,0,0,61%,50%,31%,0,67%,,,,
Mimage22.png,qoodL,1594,9456771,def.,squeaky,1432,2225459,Auckland ATP 250,13/01/2025,79%,0,0,198,182,150,35,18,25,67%,40%,91,42%,64%,60%,7.4,0,0,68%,56%,43%,1,57%,,,,
Mimage22.png,qoodL,1594,9456771,def.,squeaky,1432,2225459,Auckland ATP 250,13/01/2025,79%,0,0,198,182,150,35,18,25,67%,40%,91,42%,64%,60%,7.4,0,0,68%,56%,43%,1,57%,,,,
Mimage22.png,squeaky,1432,2225459,lost to,qoodL,1594,9456771,Auckland ATP 250,13/01/2025,64%,6,0,216,196,148,28,20,36,30%,22%,77,58%,36%,40%,7.4,0,0,61%,50%,31%,0,67%,,,,
Mimage23.png,Yukihiro,1102,13367005,lost to,Filipo,1195,15968142,Auckland ATP 250,15/01/2025,77%,12,0,213,188,159,14,5,15,50%,33%,50,43%,49%,22%,4.1,1,1,57%,36%,33%,2,50%,,,,
Mimage23.png,Filipo,1195,15968142,def.,Yukihiro,1102,13367005,Auckland ATP 250,15/01/2025,67%,7,0,224,196,154,37,7,17,33%,33%,66,57%,51%,78%,4.1,0,0,70%,61%,48%,2,80%,,,,
Mimage23.png,FILIPO,1195,15968142,def.,yukihiro,1102,13367005,Auckland ATP 250,15/01/2025,67%,7,0,224,196,154,37,7,17,33%,33%,66,57%,51%,78%,4.1,0,0,70%,61%,48%,2,80%,,,,
Mimage23.png,yukihiro,1102,13367005,lost to,FILIPO,1195,15968142,Auckland ATP 250,15/01/2025,77%,12,0,213,188,159,14,5,15,50%,33%,50,43%,49%,22%,4.1,1,1,57%,36%,33%,2,50%,,,,
Mimage249.png,JulianU,2119 +19,5860591,6/1 6/2,Brofessor,1349 -19,15968142,Miami,25/03/2025 23:29,81%,7,1,211,186,158,25,0,10,46%,50%,59,44%,59%,36%,4.4,0,0,76%,38%,57%,6,86%,,,,
Mimage249.png,Brofessor,1349 -19,15968142,6/1 6/2,JulianU,2119 +19,5860591,Miami,25/03/2025 23:29,74%,4,1,224,171,146,21,15,11,48%,20%,36,31%,41%,64%,4.4,2,0,41%,50%,31%,1,50%,,,,
Mimage25.png,qoodL,1624 +30,9456771,6/0,Filipo,1165 -30,15968142,Auckland ATP 250,15/01/2025 13:25,68%,4,1,222,180,145,22,6,4,88%,60%,54,70%,71%,100%,3.7,0,0,86%,70%,66%,2,100%,,,,
Mimage25.png,Filipo,1165 -30,15968142,6/0,qoodL,1624 +30,9456771,Auckland ATP 250,15/01/2025 13:25,82%,1,0,220,195,153,9,8,20,0%,0%,21,30%,29%,0%,3.7,0,0,36%,25%,19%,1,0%,,,,
Mimage250.png,TreyRed,797 -24,8795076,6/0 6/0,Squeaky,1575 +24,10560073,Miami,24/03/2025 13:44,53%,7,2,227,200,166,5,8,10,0%,0%,15,30%,8%,0%,3.8,0,0,35%,22%,14%,3,0%,,,,
Mimage250.png,Squeaky,1575 +24,10560073,6/0 6/0,TreyRed,797 -24,8795076,Miami,24/03/2025 13:44,75%,3,0,222,192,140,28,2,1,75%,86%,51,70%,92%,100%,3.8,0,0,86%,86%,71%,1,100%,,,,
Mimage251.png,Squeaky,1588 +13,10560073,1/6 0/0,JohnMachete,1111 -13,11931958,Miami,25/03/2025 21:10,78%,5,0,217,192,138,9,1,3,50%,100%,25,72%,77%,33%,5.5,0,0,71%,75%,63%,2,100%,,,,
Mimage251.png,JohnMachete,1111 -13,11931958,1/6 0/0,Squeaky,1588 +13,10560073,Miami,25/03/2025 21:10,74%,1,0,196,172,159,7,5,6,0%,0%,12,28%,23%,67%,5.5,0,0,36%,40%,28%,1,0%,,,,
Mimage252.png,Squeaky,,,,JohnMachete,,,,,62%,0,1,195,195,140,16,8,2,33%,67%,18,52%,67%,80%,5.6,0,0,77%,88%,48%,1,67%,,,,
Mimage252.png,JohnMachete,,,,Squeaky,,,,,67%,3,0,216,187,169,5,7,0,0%,0%,18,48%,33%,20%,5.6,0,0,61%,33%,19%,0,0%,,,,
Mimage253.png,Stkst,1623 -12,5094922,4/6 6/3 6/4,qoodL,1759 +12,10560073,Miami,27/03/2025 00:29,66%,7,1,214,187,159,58,13,43,64%,40%,95,45%,56%,33%,4.3,0,0,64%,37%,38%,7,67%,,,,
Mimage253.png,qoodL,1759 +12,10560073,4/6 6/3 6/4,Stkst,1623 -12,5094922,Miami,27/03/2025 00:29,64%,8,1,220,201,159,41,10,19,31%,36%,106,55%,44%,67%,4.3,0,0,71%,47%,45%,0,71%,,,,
Mimage254.png,Willito,1940 -13,15968142,6/1 6/1,Debuffy,3138 +13,16770617,Miami,27/03/2025 14:50,77%,1,0,245,186,152,15,7,19,80%,0%,39,36%,42%,30%,6.7,3,0,49%,31%,19%,0,0%,,,,
Mimage254.png,Debuffy,3138 +13,16770617,6/1 6/1,Willito,1940 -13,15968142,Miami,27/03/2025 14:50,76%,0,0,215,186,153,43,9,14,50%,33%,69,64%,58%,70%,6.7,0,0,86%,67%,55%,1,83%,,,,
Mimage256.png,Squeaky,1506 -10,10560073,6/0 6/0,Debuffy,3156 +10,16770617,Miami,27/03/2025 20:27,67%,0,0,221,197,146,6,7,15,20%,0%,17,32%,22%,23%,8.2,1,0,31%,31%,17%,0,0%,,,,
Mimage256.png,Debuffy,3156 +10,16770617,6/0 6/0,Squeaky,1506 -10,10560073,Miami,27/03/2025 20:27,90%,0,0,199,183,155,29,1,10,50%,60%,51,68%,78%,77%,8.2,0,0,81%,100%,69%,0,100%,,,,
Mimage257.png,Lala,3829 -58,10560073,7/5 6/1,GOATBARBOZA,2316 +58,2225459,Miami,28/03/2025 16:48,64%,0,0,222,186,147,24,15,21,25%,57%,59,45%,36%,48%,7.1,3,0,43%,38%,45%,0,100%,,,,
Mimage257.png,GOATBARBOZA,2316 +58,2225459,7/5 6/1,Lala,3829 -58,10560073,Miami,28/03/2025 16:48,86%,2,0,225,187,152,41,10,25,56%,50%,79,55%,64%,53%,7.1,0,0,52%,78%,59%,2,100%,,,,
Mimage258.png,GOATBARBOZA,,,,Dani21,,,,,79%,0,0,205,186,150,32,12,19,54%,86%,67,44%,50%,50%,6.2,0,0,61%,50%,50%,0,80%,,,,
Mimage258.png,Dani21,,,,GOATBARBOZA,,,,,62%,0,0,206,185,145,24,12,23,58%,50%,55,39%,39%,50%,6.2,1,0,50%,39%,44%,0,80%,,,,
Mimage259.png,GOATBARBOZA,2333 -6,2225459,6/4 7/5,Debuffy,3183 +6,16770617,Miami,29/03/2025 22:44,70%,0,0,221,185,151,26,13,23,31%,33%,62,56%,45%,40%,7.4,1,0,62%,50%,35%,0,67%,,,,
Mimage259.png,Debuffy,3183 +6,16770617,6/4 7/5,GOATBARBOZA,2333 -6,2225459,Miami,29/03/2025 22:44,88%,1,0,221,187,154,33,12,24,63%,50%,70,44%,55%,60%,7.4,0,0,63%,75%,42%,0,80%,,,,
Mimage26.png,Robertson,733 +30,11931958,6/2 6/4 7/5,Parham__DC,647 -30,7334370,AO Rod Laver Night,16/01/2025 14:55,53%,8,1,241,188,155,66,7,30,70%,45%,102,54%,62%,59%,4.7,0,0,79%,64%,41%,6,83%,,,,
Mimage26.png,Parham_DC,647 -30,7334370,6/2 6/4 7/5,Robertson,733 +30,11931958,AO Rod Laver Night,16/01/2025 14:55,66%,10,2,212,184,153,30,13,13,50%,50%,78,46%,38%,41%,4.7,2,2,66%,45%,28%,3,67%,,,,
Mimage261.png,Tennis_Star,1710 +11,8795076,2/6 6/2 6/4,JorgeCas567,1720 -11,8145582,Miami,26/03/2025 19:50,66%,36,10,225,195,156,36,10,24,79%,50%,84,49%,58%,27%,4.7,4,0,62%,50%,44%,1,83%,,,,
Mimage261.png,JorgeCas567,1720 -11,8145582,2/6 6/2 6/4,Tennis_Star,1710 +11,8795076,Miami,26/03/2025 19:50,71%,4,0,207,189,152,44,20,24,11%,57%,83,51%,42%,73%,4.7,3,0,62%,42%,42%,2,80%,,,,
Mimage262.png,JorgeCas567,1690 +18,7334370,6/0 6/1,bcuz,665 -18,11931958,Houston ATP 250,31/03/2025 17:00,75%,0,1,191,172,144,36,2,8,0%,75%,53,67%,78%,76%,5.5,0,0,86%,86%,63%,1,100%,,,,
Mimage262.png,bcuz,665 -18,11931958,6/0 6/1,JorgeCas567,1690 +18,7334370,Houston ATP 250,31/03/2025 17:00,59%,5,0,232,199,141,5,5,12,0%,0%,21,33%,22%,24%,5.5,0,0,41%,32%,14%,0,0%,,,,
Mimage263.png,Madferit,1320 +11,16726438,7/6(1) 3/0 ret.,Jsilv1,695 -11,11907787,Marrakech ATP 250,31/03/2025 22:37,70%,11,0,222,185,151,31,8,12,80%,40%,59,60%,61%,58%,4.7,0,0,77%,100%,46%,0,67%,,,,
Mimage263.png,jsilv1,695 -11,11907787,7/6(1) 3/0 ret.,Madferit,1320 +11,16726438,Marrakech ATP 250,31/03/2025 22:37,74%,6,3,232,206,161,13,6,8,0%,0%,39,40%,39%,42%,4.7,0,0,58%,44%,16%,0,0%,,,,
Mimage264.png,Parham_DC,464 -13,7334370,6/3 6/3,JohnMachete,1143 +13,2225459,Marrakech ATP 250,01/04/2025 15:22,78%,4,1,215,170,160,17,5,16,75%,0%,42,33%,54%,50%,4.6,0,0,55%,64%,25%,0,0%,,,,
Mimage264.png,JohnMachete,1143 +13,2225459,6/3 6/3,Parham_DC,464 -13,7334370,Marrakech ATP 250,01/04/2025 15:22,61%,8,1,223,186,160,30,6,14,67%,100%,60,67%,46%,50%,4.6,0,0,84%,60%,43%,1,100%,,,,
Mimage265.png,mareasdf,1269 +20,5370765,64 1/2,JohnMachete,1125 -20,2225459,Marrakech ATP 250,01/04/2025 18:18,78%,12,0,219,188,149,22,12,14,33%,50%,69,60%,40%,60%,4.1,0,0,60%,71%,42%,2,75%,,,,
Mimage265.png,JohnMachete,1125 -20,2225459,64 1/2,mareasdf,1269 +20,5370765,Marrakech ATP 250,01/04/2025 18:18,72%,1,2,204,181,158,31,12,21,0%,8%,58,40%,60%,40%,4.1,0,1,64%,43%,38%,3,25%,,,,
Mimage266.png,Wivincy,1433 -20,10560073,3/0 ret.,Brofessor,1387 +20,12402631,Houston ATP 250,02/04/2025 10:58,67%,5,1,222,198,168,4,2,5,50%,0%,10,38%,25%,0%,2.7,0,0,50%,17%,30%,1,0%,,,,
Mimage266.png,Brofessor,1387 +20,12402631,3/0 ret.,Wivincy,1433 -20,10560073,Houston ATP 250,02/04/2025 10:58,40%,0,0,195,192,144,10,1,0,33%,29%,18,63%,75%,0%,2.7,0,0,75%,67%,61%,1,100%,,,,
Mimage267.png,Gobyguru,381 -19,1765277,6/0 6/0,Brofessor,1406 +19,12402631,Houston ATP 250,02/04/2025 16:18,67%,3,4,219,195,192,6,5,8,20%,0%,13,26%,6%,25%,3.8,2,1,25%,25%,14%,2,0%,,,,
Mimage267.png,Brofessor,1406 +19,12402631,6/0 6/0,Gobyguru,381 -19,1765277,Houston ATP 250,02/04/2025 16:18,75%,4,0,227,189,142,30,2,2,63%,50%,51,74%,94%,75%,3.8,0,0,81%,100%,75%,0,100%,,,,
Mimage27.png,Rock,376 -28,5370765,6/1 6/2 6/0,Alex,1137 +28,11931958,AO Rod Laver Night,16/01/2025 17:02,71%,5,2,208,183,152,14,8,7,40%,100%,31,33%,27%,9%,4.4,1,0,45%,13%,21%,2,100%,,,,
Mimage27.png,Alex,1137 +28,11931958,6/1 6/2 6/0,Rock,376 -28,5370765,AO Rod Laver Night,16/01/2025 17:02,65%,8,1,225,194,144,52,3,8,78%,67%,77,67%,73%,91%,4.4,0,0,85%,67%,64%,3,100%,,,,
Mimage270.png,YZtilIRIP,,,,Vaya,,,,,58%,4,0,225,199,149,11,2,8,100%,0%,25,33%,50%,40%,4.3,0,0,71%,33%,16%,0,0%,,,,
Mimage270.png,Vaya,,,,YZtillRIP,,,,,75%,6,0,223,199,159,21,8,0,100%,67%,43,67%,50%,60%,4.3,0,0,88%,75%,44%,3,100%,,,,
Mimage271.png,Parham_DC,477 -12,7334370,5/7 1/6,[Fake] Carlos Alcaraz,1488 +12,9456771,Houston ATP 250,31/03/2025 14:52,54%,7,4,210,195,156,16,5,25,0%,0%,,42%,44%,36%,6.2,1,0,69%,41%,27%,1,0%,,,,
Mimage271.png,[Fake] Carlos Alcaraz,1488 +12,9456771,7/5 6/1,Parham_DC,477 -12,7334370,Houston ATP 250,31/03/2025 14:52,57%,5,0,210,190,158,34,5,3,43%,43%,50,58%,56%,64%,6.2,0,0,72%,74%,44%,1,43%,,,,
Mimage272.png,Vaya,,,,Lampjavel,,,,,66%,21,0,223,196,159,54,12,39,75%,43%,118,57%,57%,48%,6.2,1,0,71%,53%,35%,6,75%,,,,
Mimage272.png,Lampjavel,,,,Vaya,,,,,72%,3,0,224,193,153,42,21,22,0%,29%,96,43%,43%,52%,6.2,3,0,62%,35%,35%,2,50%,,,,
Mimage274.png,Squeaky,,,,Kory,,,,,50%,0,0,217,190,140,34,3,11,42%,75%,,67%,80%,80%,4.3,0,0,82%,71%,67%,3,86%,,,,
Mimage274.png,Kory,,,,Squeaky,,,,,51%,5,3,208,207,159,22,9,5,42%,100%,,33%,20%,20%,4.3,1,0,45%,19%,24%,0,100%,,,,
Mimage275.png,Squeaky,1750 +30,10560073,6/2 6/2,JorgeCas567,1680 -30,7334370,Houston ATP 250,02/04/2025 19:16,76%,3,0,220,191,140,22,7,16,0%,86%,55,61%,65%,66%,7.2,0,0,66%,55%,37%,0,100%,,,,
Mimage275.png,JorgeCas567,1680 -30,7334370,2/6 2/6,Squeaky,1750 +30,10560073,Houston ATP 250,02/04/2025 19:16,73%,0,2,198,171,153,8,10,18,0%,40%,31,39%,35%,34%,7.2,0,0,34%,36%,37%,1,100%,,,,
Mimage276.png,Yukihiro,,,,Lampjavel,,,,,67%,28,2,219,191,155,46,12,30,38%,22%,117,55%,43%,58%,4.3,0,0,78%,57%,34%,2,50%,,,,
Mimage276.png,Lampjavel,,,,Yukihiro,,,,,63%,13,0,224,191,155,49,19,24,50%,0%,106,45%,57%,42%,4.3,0,0,73%,54%,29%,1,0%,,,,
Mimage277.png,Yukihiro,,,1/0(3) 1/0(6),JohnMachete,,,Hong Kong ATP 250,13/01/2024 23:35,73%,12,1,216,187,155,25,7,14,0%,43%,69,17%,60%,50%,4.5,0,1,86%,62%,42%,0,75%,,,,
Mimage277.png,JohnMachete,,,,Yukihiro,,,Hong Kong ATP 250,13/01/2024 23:35,73%,7,5,214,186,167,24,7,20,0%,0%,53,83%,40%,50%,4.5,0,0,61%,50%,21%,0,0%,,,,
Mimage278.png,Madferit,1399,16726438,3/0 ret.,bcuz,608,11931958,Marrakech ATP 250,04/04/2025 16:22,44%,0,0,203,195,151,7,0,0,0%,100%,13,100%,100%,0%,3.7,0,0,100%,80%,100%,0,100%,,,,
Mimage278.png,bcuz,608,11931958,3/0 ret.,Madferit,1399,16726438,Marrakech ATP 250,04/04/2025 16:22,60%,0,0,196,195,148,1,2,4,33%,0%,1,0%,0%,100%,3.7,0,0,0%,0%,11%,0,0%,,,,
Mimage279.png,Vaya,1636,10560073,6/4 6/3,Madferit,1426,16726438,Marrakech ATP 250,04/04/2025 17:39,59%,4,2,222,193,159,33,4,31,50%,100%,52,44%,35%,54%,5.5,0,0,58%,47%,28%,2,100%,,,,
Mimage279.png,Madferit,1426,16726438,6/4 6/3,Vaya,1636,10560073,Marrakech ATP 250,04/04/2025 17:39,64%,4,0,222,196,153,27,5,11,0%,40%,68,56%,65%,46%,5.5,0,0,73%,71%,47%,0,67%,,,,
Mimage28.png,RalphAssassin,,,,Dani21,,,,,65%,3,2,224,198,157,7,6,19,0%,0%,18,20%,19%,20%,3.7,0,0,30%,22%,10%,0,0%,,,,
Mimage28.png,Dani21,,,,Ralph,,,,,78%,9,0,207,187,147,37,3,5,84%,90%,73,80%,81%,80%,3.7,0,0,90%,89%,73%,4,100%,,,,
Mimage281.png,Tennis_Star,,8795076,6/1 2/1 ret.,Arv,,10560073,Miami,05/04/2025 19:10,72%,4,0,233,206,165,6,10,11,39%,0%,22,57%,24%,31%,6.5,2,0,52%,44%,22%,0,0%,,,,
Mimage281.png,Arv,,10560073,6/1 2/1 ret.,TennisStar,,8795076,Miami,05/04/2025 19:10,63%,1,0,223,199,163,15,3,9,62%,60%,37,43%,76%,69%,6.5,0,0,88%,60%,50%,0,100%,,,,
Mimage282.png,Squeaky,1941,10560073,64 6/0,Brofessor,1391,12402631,Houston ATP 250,06/04/2025 04:06,61%,7,0,220,193,142,23,7,10,38%,57%,60,62%,67%,45%,4.8,0,0,88%,63%,50%,1,80%,,,,
Mimage282.png,Brofessor,1391,12402631,64 6/0,Squeaky,1941,10560073,Houston ATP 250,06/04/2025 04:06,50%,3,1,222,196,151,17,10,19,65%,0%,37,38%,33%,55%,4.8,2,1,61%,39%,22%,0,0%,,,,
Mimage283.png,Stkst,1650,5094922,7/5 6/4,[Fake] David Ferrer,1399,16726438,Marrakech ATP 250,03/04/2025 22:16,75%,2,0,212,185,156,31,14,31,50%,25%,73,42%,52%,55%,4.4,0,0,54%,55%,38%,2,40%,,,,
Mimage283.png,[Fake] David Ferrer,1399,16726438,7/5 6/4,Stkst,1650,5094922,Marrakech ATP 250,03/04/2025 22:16,66%,7,1,224,195,153,33,11,28,47%,44%,85,58%,48%,45%,4.4,0,0,73%,41%,46%,2,57%,,,,
Mimage285.png,Yukihiro,1154,5370765,6/2 6/1,Madferit,1563,16726438,Marrakech ATP 250,06/04/2025 13:13,66%,2,1,196,187,154,13,7,21,33%,50%,34,35%,40%,33%,5,1,0,38%,45%,28%,0,100%,,,,
Mimage285.png,Madferit,1563,16726438,6/2 6/1,Yukihiro,1154,5370765,Marrakech ATP 250,06/04/2025 13:13,64%,3,0,208,190,150,29,6,13,33%,50%,61,65%,60%,67%,5,0,0,70%,77%,59%,1,86%,,,,
Mimage287.png,Vaya,1559 -31,9456771,6/2 3/0 ret.,Madferit,1594 +31,16726438,Houston ATP 250,06/04/2025 17:15,67%,0,2,211,188,156,5,6,17,0%,33%,21,26%,33%,41%,6.6,1,0,35%,30%,31%,0,50%,,,,
Mimage287.png,Madferit,1594 +31,16726438,6/2 3/0 ret.,Vaya,1559 -31,9456771,Houston ATP 250,06/04/2025 17:15,57%,2,1,206,188,150,17,3,12,0%,67%,44,74%,67%,59%,6.6,0,0,70%,67%,67%,0,80%,,,,
Mimage289.png,mareasdf,1219 -30,5370765,6/1 6/0,Madferit,1613 +30,16726438,Marrakech ATP 250,07/04/2025 15:17,46%,0,2,209,185,146,7,5,18,29%,0%,25,36%,19%,33%,4.9,0,1,37%,27%,31%,1,0%,209.21472,185.07456,146.450304,
